objectID,ID,slug,name,popularity,type,_geoloc/lat,_geoloc/lng,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,area_id,area_name,country_id,country_name,city_id,city_name,state_id,state_name,verified_map_id,features/0,features/1,features/2,features/3,features/4,features/5,features/6,activities/0,activities/1,activities/2,activities/3,feature_names/0,feature_names/1,feature_names/2,feature_names/3,feature_names/4,feature_names/5,feature_names/6,activity_names/0,activity_names/1,activity_names/2,activity_names/3,overview,num_reviews,units,area_slug,trail_id,city_url,park_slug,profile_photo_url,features/7,activities/4,activities/5,feature_names/7,activity_names/4,activity_names/5,activities/6,activity_names/6,features/8,feature_names/8,activities/7,activity_names/7,activities/8,features/9,feature_names/9,activity_names/8,features/10,feature_names/10,activities/9,activities/10,activity_names/9,activity_names/10,features/11,feature_names/11
trail-10399796,10399796,us/maryland/rocky-rapids-trail,Rocky Rapids Trail ,4.7837,trail,39.34972,-76.9148,11104.446,156.972,3,O,2,4.5,10110483,Patapsco Valley State Park,313,United States,4949,Marriottsville,21,Maryland,22942595,forest,kids,river,views,wildlife,,,birding,hiking,nature-trips,trail-running,Forest,Kid Friendly,River,Views,Wildlife,,,Bird Watching,Hiking,Nature Trips,Running,,21,i,parks/us/maryland/patapsco-valley-state-park,10399796,us/maryland/marriottsville,us/maryland/patapsco-valley-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/22467725/large_d4ee9f87b8b151ff9cab3ca86ed9cdbf.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10270754,10270754,us/maryland/bull-run-loop-from-trail-head,Bull Run Loop,4.7831,trail,39.23529,-76.72596,1609.34,71.9328,3,L,2,4,10169436,Patapsco Valley State Park Avalon Area,313,United States,2471,Elkridge,21,Maryland,17710216,dogs-leash,forest,kids,river,views,wild-flowers,wildlife,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,Kid Friendly,River,Views,Wild Flowers,Wildlife,Bird Watching,Hiking,Nature Trips,Running,,14,i,parks/us/maryland/patapsco-valley-state-park-avalon-area,10270754,us/maryland/elkridge,us/maryland/patapsco-valley-state-park-avalon-area,https://cdn-assets.alltrails.com/uploads/photo/image/19182269/large_df7210d42b3545d8d3d3021e5a43c741.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10299957,10299957,us/maryland/freedom-park-loop--2,Freedom Park Loop,4.78,trail,39.36848,-76.95708,3057.746,36.8808,1,L,2,4,10162336,Patapsco Valley State Park: McKeldin North Area,313,United States,8035,Sykesville,21,Maryland,21710303,ada,dogs-leash,kids,paved,strollers,wildlife,,birding,hiking,trail-running,walking,Wheelchair Friendly,Dogs Leash,Kid Friendly,Paved,Stroller Friendly,Wildlife,,Bird Watching,Hiking,Running,Walking,,24,i,parks/us/maryland/patapsco-valley-state-park-mckeldin-north-area,10299957,us/maryland/sykesville,us/maryland/patapsco-valley-state-park-mckeldin-north-area,https://cdn-assets.alltrails.com/uploads/photo/image/19863502/large_95bce8e533ce5b98cb314fe5519095a0.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10264325,10264325,us/maryland/liberty-reservoir-coot-peninsula,Liberty Reservoir Coot Peninsula ,4.7608,trail,39.44861,-76.89657,9656.04,230.73360000000002,3,O,1,3.5,10163140,Liberty Reservoir Cooperative Wildlife Management Area,313,United States,16256,Finksburg,21,Maryland,13867278,dogs-leash,forest,lake,views,wildlife,,,birding,hiking,nature-trips,walking,Dogs Leash,Forest,Lake,Views,Wildlife,,,Bird Watching,Hiking,Nature Trips,Walking,,15,i,parks/us/maryland/liberty-reservoir-cooperative-wildlife-management-area,10264325,us/maryland/finksburg,us/maryland/liberty-reservoir-cooperative-wildlife-management-area,https://cdn-assets.alltrails.com/uploads/photo/image/21147127/large_fba3e15494462890a763f354e7372aff.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10287088,10287088,us/maryland/grist-mill-trail-via-ilchester,Grist Mill Trail via Ilchester,4.7086,trail,39.24927,-76.76468,7242.03,128.93040000000002,1,O,1,4.5,10110483,Patapsco Valley State Park,313,United States,2479,Ellicott City,21,Maryland,17946750,dogs-leash,forest,kids,river,views,wildlife,,hiking,road-biking,trail-running,walking,Dogs Leash,Forest,Kid Friendly,River,Views,Wildlife,,Hiking,Road Biking,Running,Walking,,15,i,parks/us/maryland/patapsco-valley-state-park,10287088,us/maryland/ellicott-city,us/maryland/patapsco-valley-state-park,,,horseback-riding,,,Horseback Riding,,,,,,,,,,,,,,,,,,,
trail-10366916,10366916,us/maryland/chimney-rock-via-thurmont-vista-and-wolf-rock,Chimney Rock via Thurmont Vista and Wolf Rock,4.6953,trail,39.63879,-77.44509,5954.558,189.8904,1,L,3,4,10119621,Catoctin Mountain Park,313,United States,8188,Thurmont,21,Maryland,22001471,dogs-leash,forest,views,wildlife,,,,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,Views,Wildlife,,,,Bird Watching,Hiking,Nature Trips,Running,,8,i,parks/us/maryland/catoctin-mountain-park,10366916,us/maryland/thurmont,us/maryland/catoctin-mountain-park,https://cdn-assets.alltrails.com/uploads/photo/image/19661745/large_3360e513270ebab18581b06638fdd955.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10270681,10270681,us/maryland/vineyard-soapstone-loop,Vineyard Springs and Inner Soapstone Loop,4.6876,trail,39.23055,-76.729,3701.482,112.77600000000001,3,L,2,4,10169436,Patapsco Valley State Park Avalon Area,313,United States,2471,Elkridge,21,Maryland,22881899,dogs-leash,forest,lake,kids,river,views,wild-flowers,birding,fishing,hiking,mountain-biking,Dogs Leash,Forest,Lake,Kid Friendly,River,Views,Wild Flowers,Bird Watching,Fishing,Hiking,Mountain Biking,,7,i,parks/us/maryland/patapsco-valley-state-park-avalon-area,10270681,us/maryland/elkridge,us/maryland/patapsco-valley-state-park-avalon-area,https://cdn-assets.alltrails.com/uploads/photo/image/22046788/large_ac354275d9744297a2d1f294e896e28a.jpg,wildlife,nature-trips,trail-running,Wildlife,Nature Trips,Running,walking,Walking,,,,,,,,,,,,,,,,
trail-10274283,10274283,us/maryland/gunpowder-falls-state-park-loop,Gunpowder Falls State Park Loop,4.6587,trail,39.53601,-76.50518,3701.482,78.9432,3,L,,4.5,10169326,Gunpowder Falls State Park Sweet Air Area,313,United States,413,Baldwin,21,Maryland,18392374,kids,,,,,,,hiking,nature-trips,trail-running,walking,Kid Friendly,,,,,,,Hiking,Nature Trips,Running,Walking,,12,i,parks/us/maryland/gunpowder-falls-state-park-sweet-air-area,10274283,us/maryland/baldwin,us/maryland/gunpowder-falls-state-park-sweet-air-area,https://cdn-assets.alltrails.com/uploads/photo/image/20798316/large_dcf37c3268ca10ae2e684f4fa015c829.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10270588,10270588,us/maryland/crystal-rock-black-hill-trail-loop,Crystal Rock and Black Hill Trails,4.6556,trail,39.19962,-77.27686,8207.634,133.8072,3,O,2,4,10117805,Black Hill Regional Park,313,United States,3031,Germantown,21,Maryland,17690974,dogs-leash,forest,lake,views,,,,hiking,mountain-biking,trail-running,,Dogs Leash,Forest,Lake,Views,,,,Hiking,Mountain Biking,Running,,,16,i,parks/us/maryland/black-hill-regional-park,10270588,us/maryland/germantown,us/maryland/black-hill-regional-park,https://cdn-assets.alltrails.com/uploads/photo/image/11259627/large_072fd34507450495fd36104ad3b7c201.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10310448,10310448,us/maryland/appalachian-trail-weverton-cliffs-to-pine-knob-shelter,Appalachian Trail: Weverton Cliffs to Pine Knob Shelter,4.6503,trail,39.33266,-77.68329,30255.592,1117.7016,3,P,2,4.5,10110509,South Mountain State Park,313,United States,20211,Knoxville,21,Maryland,19017859,forest,views,wild-flowers,wildlife,,,,backpacking,birding,camping,hiking,Forest,Views,Wild Flowers,Wildlife,,,,Backpacking,Bird Watching,Camping,Hiking,,4,i,parks/us/maryland/south-mountain-state-park,10310448,us/maryland/knoxville,us/maryland/south-mountain-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/16464277/large_6767b22caa74902b4217e2ddd4f0dd74.jpg,,nature-trips,walking,,Nature Trips,Walking,,,,,,,,,,,,,,,,,,
trail-10281594,10281594,us/maryland/northern-peaks-mountain-loop-and-am-thomas-trail,"Northern Peaks, Mountain Loop and A.M. Thomas Trail",4.6499,trail,39.26129,-77.39663,2735.878,152.7048,3,L,2,4,10119657,Sugarloaf Mountain Natural Area,313,United States,2154,Dickerson,21,Maryland,17940295,forest,views,,,,,,birding,hiking,nature-trips,walking,Forest,Views,,,,,,Bird Watching,Hiking,Nature Trips,Walking,,9,i,parks/us/maryland/sugarloaf-mountain-natural-area,10281594,us/maryland/dickerson,us/maryland/sugarloaf-mountain-natural-area,https://cdn-assets.alltrails.com/uploads/photo/image/20405937/large_e699c6c7f793b5fb9e7df6fbde62e008.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10371102,10371102,us/maryland/patuxent-branch-trail-to-lake-elkhorn-and-james-pond,Patuxent Branch Trail to Lake Elkhorn and James Pond,4.6284,trail,39.16612,-76.8438,18990.212,86.86800000000001,1,O,2,4,,,313,United States,28557,Simpsonville,21,Maryland,22114444,dogs-leash,lake,paved,river,views,wildlife,,birding,hiking,nature-trips,road-biking,Dogs Leash,Lake,Paved,River,Views,Wildlife,,Bird Watching,Hiking,Nature Trips,Road Biking,,18,i,,10371102,us/maryland/simpsonville,,https://cdn-assets.alltrails.com/uploads/photo/image/23195357/large_e6237736e127adadd629602a9c95b480.jpg,,trail-running,walking,,Running,Walking,,,,,,,,,,,,,,,,,,
trail-10022687,10022687,us/maryland/greenwell-state-park-trail,Greenwell State Park Trail,4.6175,trail,38.36944,-76.521,7242.03,29.8704,1,L,1,3.5,10110468,Greenwell State Park,313,United States,3702,Hollywood,21,Maryland,14130394,beach,dogs-leash,forest,kids,river,views,wild-flowers,birding,hiking,mountain-biking,nature-trips,Beach,Dogs Leash,Forest,Kid Friendly,River,Views,Wild Flowers,Bird Watching,Hiking,Mountain Biking,Nature Trips,,23,i,parks/us/maryland/greenwell-state-park,10022687,us/maryland/hollywood,us/maryland/greenwell-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/10338707/large_42277c7c489d9e10c64523d57dc10630.jpg,wildlife,paddle-sports,trail-running,Wildlife,Paddle Sports,Running,walking,Walking,,,horseback-riding,Horseback Riding,canoeing,,,,,,,,,,,
trail-10293133,10293133,us/maryland/indian-turnip-trail,Indian Turnip Trail,4.6118,trail,39.51231,-79.29879,3862.416,133.8072,3,O,2,4.5,10110437,Deep Creek Lake State Park,313,United States,8026,Swanton,21,Maryland,19020762,dogs-leash,forest,lake,kids,,,,hiking,nature-trips,trail-running,walking,Dogs Leash,Forest,Lake,Kid Friendly,,,,Hiking,Nature Trips,Running,Walking,,14,i,parks/us/maryland/deep-creek-lake-state-park,10293133,us/maryland/swanton,us/maryland/deep-creek-lake-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/21258475/large_fb8a1f40800e08defbf69ec390bb2ecb.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10024158,10024158,us/maryland/eastern-regional-park-trail,Eastern Regional Park Trail,4.6094,trail,39.34555,-76.38931,2092.142,8.8392,1,L,2,4,10118383,Eastern Regional Park,313,United States,5152,Middle River,21,Maryland,14318781,dogs-leash,kids,,,,,,hiking,trail-running,walking,horseback-riding,Dogs Leash,Kid Friendly,,,,,,Hiking,Running,Walking,Horseback Riding,,15,i,parks/us/maryland/eastern-regional-park,10024158,us/maryland/middle-river,us/maryland/eastern-regional-park,https://cdn-assets.alltrails.com/uploads/photo/image/19455093/large_086be8e03a7931fd199739c3c5d15b1d.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10423947,10423947,us/maryland/chesapeake-and-ohio-canal-and-billy-goat-trail-loop--2,Chesapeake and Ohio Canal and Billy Goat Trail Loop,4.567,trail,38.97611,-77.20551,9334.172,56.997600000000006,1,L,1,4.5,10161408,Chesapeake and Ohio Canal National Historic Park,313,United States,6654,Potomac,21,Maryland,23719480,dogs-no,forest,kids,river,views,wildlife,,hiking,nature-trips,trail-running,,Dogs No,Forest,Kid Friendly,River,Views,Wildlife,,Hiking,Nature Trips,Running,,,16,i,parks/us/maryland/chesapeake-and-ohio-canal-national-historic-park,10423947,us/maryland/potomac,us/maryland/chesapeake-and-ohio-canal-national-historic-park,https://cdn-assets.alltrails.com/uploads/photo/image/14110433/large_747524800b7c33ff4b27c7b6863c8b1d.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10303367,10303367,us/maryland/soapstone-trail-to-grist-mill-trail,Soapstone Trail to Grist Mill Trail,4.5601,trail,39.2446,-76.71924,8368.568,80.772,3,O,1,4,10169436,Patapsco Valley State Park Avalon Area,313,United States,1352,Catonsville,21,Maryland,19020410,forest,river,views,,,,,hiking,mountain-biking,nature-trips,trail-running,Forest,River,Views,,,,,Hiking,Mountain Biking,Nature Trips,Running,,20,i,parks/us/maryland/patapsco-valley-state-park-avalon-area,10303367,us/maryland/catonsville,us/maryland/patapsco-valley-state-park-avalon-area,https://cdn-assets.alltrails.com/uploads/photo/image/11130915/large_e356e511016c72a4de86e7d6745c8eb5.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10282726,10282726,us/maryland/soapstone-trail-to-nunnery-trail-to-grist-mill-trail,Grist Mill Trail to Nunnery and Soapstone Trail,4.5567,trail,39.23019,-76.72835,5793.624,175.86960000000002,1,L,2,4.5,10169436,Patapsco Valley State Park Avalon Area,313,United States,1352,Catonsville,21,Maryland,17941509,dogs-leash,forest,kids,river,views,wild-flowers,wildlife,birding,hiking,mountain-biking,nature-trips,Dogs Leash,Forest,Kid Friendly,River,Views,Wild Flowers,Wildlife,Bird Watching,Hiking,Mountain Biking,Nature Trips,,8,i,parks/us/maryland/patapsco-valley-state-park-avalon-area,10282726,us/maryland/catonsville,us/maryland/patapsco-valley-state-park-avalon-area,https://cdn-assets.alltrails.com/uploads/photo/image/11723207/large_5c35f4da1db18d8a45fb84efa111ab4f.jpg,,trail-running,walking,,Running,Walking,,,,,,,,,,,,,,,,,,
trail-10341424,10341424,us/maryland/northern-peaks-trail-to-mountain-loop-trail,Northern Peaks Trail to Mountain Loop Trail,4.5467,trail,39.26075,-77.38969,14001.258,570.8904,3,L,2,4.5,10119657,Sugarloaf Mountain Natural Area,313,United States,2154,Dickerson,21,Maryland,20615629,forest,views,,,,,,hiking,nature-trips,trail-running,walking,Forest,Views,,,,,,Hiking,Nature Trips,Running,Walking,,5,i,parks/us/maryland/sugarloaf-mountain-natural-area,10341424,us/maryland/dickerson,us/maryland/sugarloaf-mountain-natural-area,https://cdn-assets.alltrails.com/uploads/photo/image/21032534/large_eabb1a495576096514fcb45f024976fd.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10008482,10008482,us/maryland/azalea-trail,Azalea Trail,4.5442,trail,38.99363,-76.88959,2253.076,31.6992,1,L,3,4,10116695,Greenbelt Park,313,United States,3274,Greenbelt,21,Maryland,14252836,dogs-leash,kids,,,,,,hiking,mountain-biking,trail-running,walking,Dogs Leash,Kid Friendly,,,,,,Hiking,Mountain Biking,Running,Walking,,25,i,parks/us/maryland/greenbelt-park,10008482,us/maryland/greenbelt,us/maryland/greenbelt-park,https://cdn-assets.alltrails.com/uploads/photo/image/10902600/large_0c446665ab34982a76922254e30083b5.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10266517,10266517,us/maryland/lake-roland-park-pink-trail,Lake Roland Park Pink Trail,4.5403,trail,39.37866,-76.64146,2253.076,24.9936,1,O,1,4,10162138,Lake Roland Park,313,United States,428,Baltimore,21,Maryland,23706827,dogs-leash,forest,lake,views,,,,birding,hiking,nature-trips,walking,Dogs Leash,Forest,Lake,Views,,,,Bird Watching,Hiking,Nature Trips,Walking,,15,i,parks/us/maryland/lake-roland-park,10266517,us/maryland/baltimore,us/maryland/lake-roland-park,https://cdn-assets.alltrails.com/uploads/photo/image/20508871/large_a16d7b5842b9a9a83d8e9f11cd430ca5.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10259960,10259960,us/maryland/deadmans-cove-trail,Deadman's Cove Trail,4.5347,trail,39.45401,-76.59233,2253.076,38.7096,1,L,1,3.5,10171319,Loch Raven Reservoir,313,United States,91221,Lutherville-Timonium,21,Maryland,20094063,dogs-leash,forest,lake,kids,views,wild-flowers,,birding,fishing,hiking,nature-trips,Dogs Leash,Forest,Lake,Kid Friendly,Views,Wild Flowers,,Bird Watching,Fishing,Hiking,Nature Trips,,19,i,parks/us/maryland/loch-raven-reservoir,10259960,us/maryland/lutherville-timonium--2,us/maryland/loch-raven-reservoir,https://cdn-assets.alltrails.com/uploads/photo/image/19710208/large_f43d5c96e94c48959570d9cec0a394fd.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10334624,10334624,us/maryland/deep-creek-lake-state-park--2,Indian Turnip Trail to Beckman's Trail Loop,4.5224,trail,39.51231,-79.29875,9495.106,193.8528,1,L,2,4.5,10110437,Deep Creek Lake State Park,313,United States,8026,Swanton,21,Maryland,20801751,dogs-leash,forest,,,,,,hiking,trail-running,walking,,Dogs Leash,Forest,,,,,,Hiking,Running,Walking,,,23,i,parks/us/maryland/deep-creek-lake-state-park,10334624,us/maryland/swanton,us/maryland/deep-creek-lake-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/19130392/large_f16e961291de81cf4cb2a879c30eac93.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10291387,10291387,us/maryland/northern-peaks-and-saddleback-horse-trail,Northern Peaks and Saddleback Horse Trail,4.5196,trail,39.26009,-77.39098,8207.634,267.9192,1,L,2,4,10119657,Sugarloaf Mountain Natural Area,313,United States,2154,Dickerson,21,Maryland,18136721,forest,views,,,,,,birding,hiking,nature-trips,walking,Forest,Views,,,,,,Bird Watching,Hiking,Nature Trips,Walking,,12,i,parks/us/maryland/sugarloaf-mountain-natural-area,10291387,us/maryland/dickerson,us/maryland/sugarloaf-mountain-natural-area,https://cdn-assets.alltrails.com/uploads/photo/image/21254700/large_7401336835abca0f74c650b15905358d.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10297824,10297824,us/maryland/glen-artney-large-loop,Glen Artney Large Loop,4.4633,trail,39.23536,-76.72605,8690.436,230.73360000000002,3,L,2,4,10169436,Patapsco Valley State Park Avalon Area,313,United States,1352,Catonsville,21,Maryland,23586736,dogs-leash,forest,kids,river,views,wild-flowers,wildlife,birding,fishing,hiking,mountain-biking,Dogs Leash,Forest,Kid Friendly,River,Views,Wild Flowers,Wildlife,Bird Watching,Fishing,Hiking,Mountain Biking,,7,i,parks/us/maryland/patapsco-valley-state-park-avalon-area,10297824,us/maryland/catonsville,us/maryland/patapsco-valley-state-park-avalon-area,https://cdn-assets.alltrails.com/uploads/photo/image/19869859/large_d90713209cd56e28f621fa5aa15a8208.jpg,,nature-trips,trail-running,,Nature Trips,Running,walking,Walking,,,,,,,,,,,,,,,,
trail-10289585,10289585,us/maryland/santee-branch-trail-to-buzzards-rock-trail,Santee Branch Trail to Buzzards Rock Trail,4.4611,trail,39.25301,-76.7601,4506.152,122.8344,3,L,2,4,10110483,Patapsco Valley State Park,313,United States,1352,Catonsville,21,Maryland,23049146,dogs-leash,forest,views,,,,,hiking,nature-trips,trail-running,,Dogs Leash,Forest,Views,,,,,Hiking,Nature Trips,Running,,,19,i,parks/us/maryland/patapsco-valley-state-park,10289585,us/maryland/catonsville,us/maryland/patapsco-valley-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/22357390/large_f84ee9556769a9324355c25cc5ccbab9.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10335063,10335063,us/maryland/track-jul-09-0858-pm,Lake Montebello Loop,4.4471,trail,39.32932,-76.58819,2253.076,5.7912,1,L,2,4.5,,,313,United States,428,Baltimore,21,Maryland,20269399,lake,kids,paved,views,,,,hiking,nature-trips,road-biking,walking,Lake,Kid Friendly,Paved,Views,,,,Hiking,Nature Trips,Road Biking,Walking,,19,i,,10335063,us/maryland/baltimore,,https://cdn-assets.alltrails.com/uploads/photo/image/20847151/large_fd0fe1bb306fdb636d54b4814cc88da4.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10318343,10318343,us/maryland/rock-creek-trail-southern-route,Rock Creek Trail: Southern Route,4.4379,trail,39.06754,-77.10258,5954.558,50.9016,1,O,1,4,10118365,Rock Creek Regional Park,313,United States,7004,Rockville,21,Maryland,19461308,forest,kids,wildlife,,,,,nature-trips,trail-running,walking,,Forest,Kid Friendly,Wildlife,,,,,Nature Trips,Running,Walking,,,16,i,parks/us/maryland/rock-creek-regional-park,10318343,us/maryland/rockville,us/maryland/rock-creek-regional-park,https://cdn-assets.alltrails.com/uploads/photo/image/17799613/large_3b7fc5176736dda02b091054c1424093.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10289211,10289211,us/maryland/loch-raven-power-line-trail,Loch Raven Power Line Trail,4.4349,trail,39.49071,-76.59369,8690.436,204.8256,1,O,2,4.5,10110469,Gunpowder Falls State Park,313,United States,25595,Phoenix,21,Maryland,18029759,dogs-leash,forest,views,wild-flowers,,,,birding,hiking,nature-trips,walking,Dogs Leash,Forest,Views,Wild Flowers,,,,Bird Watching,Hiking,Nature Trips,Walking,,14,i,parks/us/maryland/gunpowder-falls-state-park,10289211,us/maryland/phoenix,us/maryland/gunpowder-falls-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/19761714/large_349afe84a4bdef3fabed3079886e1edf.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10344984,10344984,us/maryland/cunningham-falls-manor-to-white-rock-via-catoctin-trail,Cunningham Falls Manor to White Rock via Catoctin Trail,4.4064,trail,39.58882,-77.43558,7563.898,326.7456,3,O,2,4.5,10110434,Cunningham Falls State Park,313,United States,8188,Thurmont,21,Maryland,22143714,dogs-leash,forest,,,,,,hiking,nature-trips,horseback-riding,,Dogs Leash,Forest,,,,,,Hiking,Nature Trips,Horseback Riding,,,13,i,parks/us/maryland/cunningham-falls-state-park,10344984,us/maryland/thurmont,us/maryland/cunningham-falls-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/21987348/large_3eac6d9ce9017357fbd6bc980517bffd.jpg,,,,,,,,,,,,,,,,,,,,,,,,
